Insee,"Code postal",Commune,"Nombre habitants",Rue,Ordures,"Horaires ordures",Recurrence,Tri,"Horaires tri",Recurrence
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) / entre Boulevard FLEURY et Avenue des PAULINES","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Impairs / entre Rue de MEDICIS et Boulevard FLEURY","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Impairs du 159 au 171 / entre Rue PABLO PICASSO et Boulevard Jacques BINGEN",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Pairs / entre Boulevard Paul POCHET LAGAYE et Rue de ROCHEFEUILLE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Pairs / entre Boulevard COTE BLATIN et Avenue Leon BLUM","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Pairs / entre Cours SABLON et Boulevard Leon MALFREYT","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Pairs / entre Boulevard COTE BLATIN et Boulevard Paul POCHET LAGAYE","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Boulevard) Pairs / entre Cours SABLON et Rue BALLAINVILLIERS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAFAYETTE (Impasse) / entre Boulevard LAFAYETTE (face Victor BASCH) et Impasse",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAGARLAYE (Rue) Impairs / entre Boulevard Leon MALFREYT et Boulevard Charles de GAULLE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAGARLAYE (Rue) Pairs / entre Rue GONOD et Rue Georges CLEMENCEAU",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAGRANGE (Rue Léo) / entre Boulevard François MITTERRAND et Rue Abbé de l'EPEE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAMARTINE (Rue) / entre Rue BLATIN et Rue Gabriel PERI","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAMARTINE (Rue) / entre Rue Gabriel PERI et Place de JAUDE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAMINES (Square des) / Rue du PRE JUGE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAMOTHE (Allée Martial) / entre Allée TRAVERSIERE et Allée de BEAULIEU",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAMOTHE (Place) / entre Rue Saint ALYRE et Rue du PONT NATUREL","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LANDAIS (Avenue des) Impairs / entre Rue du CREUX de l'ENFER et Rue Pablo PICASSO",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LANDAIS (Avenue des) Pairs pour n°2, n°4 et n°6 / entre Rue Alexis CARREL et Rue de ROCHEFEUILLE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LANDAIS (Cottage des) / entre Rue du CREUX de l'ENFER et Impasse",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LANGUEDOC (Grande rue du) / entre Rue Jules GUESDE et Rue Cardinal GIRAUD","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAPADU-HARGUES (Place Pierre) / Rue Henri SIMONNET",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAPIE (Impasse Paul) / entre Avenue Léon BLUM et Impasse","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAUDOUZE (Cottage Eugène) / entre Rue JACQUARD et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAURIERS (Rue des) Haute Poste fixe partie basse / entre Rue du General CRAPLET et Bout de rue",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAURIERS (Rue des) Partie Basse / entre Rue de BEAUPEYRAS et Rue du General CRAPLET",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAVOISIER (Boulevard) Impairs / entre Rue FONTGIEVE et Rue Sainte ALYRE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAVOISIER (Boulevard) Impairs / entre Rue Sainte ALYRE et Rue de Blanzat","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAVOISIER (Boulevard) Pair / entre Rue de BLANZAT et Boulevard Gordon BENETT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAVOISIER (Boulevard) Pair / entre Boulevard Gordon BENETT et Boulevard BERTHELOT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LAZARD (Rue Général Roger) / entre Rue Charles RAUZIER et Lot. Les JARDINS DE LA VILLE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEBLANC (Rue Paul) / entre Rue Saint GENES et Place de la TREILLE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEBON (Rue Philippe) / entre Avenue Léon BLUM et Cours Raymond POINCARE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LECLERC (Rue Maréchal) / entre Rue Henri BARBUSSE et Place des BUGHES","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LECOQ (Rue) / entre Rue BALLAINVILLIERS et Rue BARDOUX","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LECUELLE (Impasses) / Rue LECUELLE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LECUELLE (Rue) / entre Rue CHAMPFLEURI et Boulevard Maurice POURCHON",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LECUELLE (Rue) / entre Boulevard Maurice POURCHON et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEDRU (Rue) / entre Boulevard François MITTERRAND et Boulevard COTE BLATIN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEMAIGRE (Place Edmond) / entre Rue des GRAS et Rue des CHAUSSETIERS","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEMOY (Rue Robert) / entre Boulevard Etienne CLEMENTEL et Rue de FLAMINA","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEMOY (Rue Robert) Stade Gabriel Montpied / entre Rue de FLAMINA et Rue Adrien Mabrut",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEPETIT (Rue Docteur) / entre Rue Jean-Baptiste TOURY et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LESAGE (Rue) / entre Rue BUFFON et Avenue BARBIER DAUBREE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LEZOUX (Rue de) / entre Rue de THIERS et Impasse","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","L'HERMITE PIERRE (rue) / entre Rue du port et place d'Espagne",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","L'HOSPITAL (Place Michel de) Impair / entre Rue Neuve des CARMES et Rue Grégoire de Tour",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","L'HOSPITAL (Place Michel de) Pair / entre Rue Maréchal JOFFRE et Cours SABLON","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) / entre Rue André THEURIET et Boulevard Jean JAURES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) / entre Rue André THEURIET et Rue BELIARD","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) Impairs / entre Rue Albert THOMAS et Rue PONCILLON","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) Impairs / entre Rue Abbée de l'épée et Boulevard François MITTERAND","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) Impairs - pairs / entre Jean JAURES et Rue Abbée de l'épée","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) Intérieur du virage / entre rue d'Aydat et rue toury",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERATION (Avenue de la) pairs-impairs / entre rue toury et limite de commune",Mardi,"13h00 / 20h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIBERTE (Place de la) / entre Rue des VIEILLARDS et Rue Gabriel PERI",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIERRES (Rue des) Impairs / entre Rue du CLOS PERRET et Rue des TROIS RESISTANTS",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIERRES (Rue des) Pairs / entre Rue du CLOS PERRET et Rue des TROIS RESISTANTS","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIEVE (Rue de la) / entre Rue de CHATEAUDUN et Rue NIEL","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIEVRE (Impasse du) / entre Cours SABLON N°29 et Impasse présentée sur Cours Sablon","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LILAS (Impasse des) / Rue de CHAMPFLEURI N°95",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LILIUMS (Impasse des) / entre Rue du CHATEAU des VERGNES et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIMOUSIN (Avenue du) / entre Avenue du PUY de DOME et Rue Armand FALLIERES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIMOUSIN (Avenue du) / entre Rue Armand FALLIERES et Limite de commune",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIONDARDS (Rue des) Impair / entre Place Henri DUNANT et Avenue Léon BLUM","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIONDARDS (Rue des) Pair / entre Avenue Léon BLUM et Place Henri DUNANT","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LIONDARDS (Rue Nouvelle des) / entre Place Henri DUNANT et Limite de Commune",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LITTRE (place)","lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LITTES (Rue des) / Boulevard PANORAMIQUE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","L'OLAGNE (Rue Jean) / entre Rue de VALLIERES et Impasse","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LOUBET (Rue Emile) / entre Rue Anatole FRANCE et Rue de la PARLETTE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LOUCHEUR (Boulevard Louis) Impairs / entre Rue Montalembert et Avenue Léon Blum","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LOUCHEUR (Boulevard Louis) Pairs / entre Avenue Léon BLUM et Rue Georges RISSLER","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","LUMIERE (Rue des Frères) / entre Rue Nicolas Joseph CUGNOT et Rue Bernard PALISSY","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MABRUT (Rue Adrien) / entre Rue de FLAMINA et Limite de commune",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MABRUT (Rue Adrien) Maison de quartier / entre Rue Adrien MABRUT et Rue Adrien MABRUT","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MADRANGE (Rue Camille) / entre Rue Michel VEDRINE et Rue ROUVIER",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MAGNIER (Rue Jacques) / entre Rue de la CHARME et Rue de MALINTRAT",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MAI (Place du 1er) / entre Rue du CLOS FOUR et Rue de CHANTERANNE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MAILLOT (Rue Jacques) / entre Boulevard Georges POMPIDOU et Rue de l'ARSENAL","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MAISNIEL (Rue du) / entre Rue de BELLEVUE et Avenue des COTTAGES",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALEGUE (Rue Joseph) / entre G.S Anatole FRANCE et Rue Emile LOUBET",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALFREYT (Boulevard Léon) Impairs / entre Avenue VERCINGETORIX et Rue MEYRAND des PRADEAUX","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALFREYT (Boulevard Léon) Pairs / entre Avenue VERCINGETORIX et Rue Georges CLEMENCEAU",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALINTRAT (Rue de) / entre Boulevard Léon JOUHAUX et Boulevard John F.KENNEDY",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALINTRAT (Rue de) / entre Boulevard John F.KENNEDY et Bout de rue",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALLET (Rue Albert) / entre Rue des LIONDARDS et Rue Docteur VIGENAUD","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALLET (Rue Albert) / entre Rue des PLATS et Rue des LIONDARDS","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALRAUX (Place André) / entre Rue Saint ANTOINE et Rue KLEBER","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MALVILLE (Rue) / entre Rue de NOHANENT et Rue Paul DIOMEDE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MANDELA Nelson (allée) / entre Rue de FLAMINA et Rue Francisque FABRE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARCHADIER (Rue Robert) / entre Rue MONTPLAISIR et Boulevard Etienne CLEMENTEL","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARCHADIER (Rue Robert) / entre Rue de la GROLIERE et Rue MONTPLAISIR","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARCHE AUX POISSONS (Place du) / entre Rue BOIROT et Place du MAZET",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARCOMBES (Place Philippe) / entre Rue Philippe MARCOMBES et Rue THOMAS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARCOMBES (Rue Philippe) / entre Rue des GRANDS JOURS et Rue Saint HEREM",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARENGO (Rue) / entre Rue Emile ZOLA et Rue Saint ANTOINE","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARGERIDE (Avenue de la) / entre Boulevard Gustave FLAUBERT et Rue de la GANTIERE","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARGERIDE (Avenue de la) / entre Rue de la GANTIERE et Rue de CREUX de l'ENFER",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARGUERITES (Allée des) / entre Rue de DURTOL (Face au N°18) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARILHAT (Rue) / entre Rue des VIEILLARDS et Rue des QUATRE PASSEPORTS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARINGUES ( Rue de ) / entre Avenue CHARRAS et Rue d' ENNEZAT","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARIVAUX (Rue) / entre Rue des CHAMBRETTES et Rue du Général DELZONS",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARIVAUX (Rue) / entre Rue du PONT de NAUD et Rue du Général DELZONS","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARMILHAT (Rue de) / entre Rue de la RODADE et Rue des CORDELIERS","Jeudi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARMONTEL (Rue) / entre Avenue de la LIBERATION et Avenue Marx DORMOY","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MARRONNIERS (Allée des) / entre Cité du RESSORT Allée des ACACIAS et Rue du RESSORT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MASSILLON (Rue) / entre Place ROYALE et Rue Abbé GIRARD",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MATINIER (Rue Michel) / entre Rue Charles GARNIER et Rue de la BARRE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","MAUPASSANT (Rue Guy de) / entre Rue des PLATS et Rue POMEL","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
